label,genre,orig_width,orig_height,aspect_ratio,resolution_mp,brightness_mean,brightness_std,saturation_mean,saturation_std,r_mean,g_mean,b_mean,colorfulness,warm_cool_ratio,color_entropy,contrast,dark_ratio,bright_ratio,edge_density,texture_contrast,texture_homogeneity,texture_energy,hue_hist_0,hue_hist_1,hue_hist_2,hue_hist_3,hue_hist_4,hue_hist_5,hue_hist_6,hue_hist_7,hue_hist_8,hue_hist_9,hue_hist_10,hue_hist_11,hue_hist_12,hue_hist_13,hue_hist_14,hue_hist_15,saturation_hist_0,saturation_hist_1,saturation_hist_2,saturation_hist_3,saturation_hist_4,saturation_hist_5,saturation_hist_6,saturation_hist_7,saturation_hist_8,saturation_hist_9,saturation_hist_10,saturation_hist_11,saturation_hist_12,saturation_hist_13,saturation_hist_14,saturation_hist_15,value_hist_0,value_hist_1,value_hist_2,value_hist_3,value_hist_4,value_hist_5,value_hist_6,value_hist_7,value_hist_8,value_hist_9,value_hist_10,value_hist_11,value_hist_12,value_hist_13,value_hist_14,value_hist_15,zone_0_0_brightness,zone_0_0_saturation,zone_0_0_colorfulness,zone_0_0_edge_density,zone_0_1_brightness,zone_0_1_saturation,zone_0_1_colorfulness,zone_0_1_edge_density,zone_1_0_brightness,zone_1_0_saturation,zone_1_0_colorfulness,zone_1_0_edge_density,zone_1_1_brightness,zone_1_1_saturation,zone_1_1_colorfulness,zone_1_1_edge_density,hog_0,hog_1,hog_2,hog_3,hog_4,hog_5,hog_6,hog_7,hog_8,hog_9,hog_10,hog_11,hog_12,hog_13,hog_14,hog_15,lbp_hist_0,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,symmetry_score
0,animation,585.2475369458128,834.4150246305419,0.697617344637328,0.5261164002463055,157.08353334959727,64.84689776581105,117.0194359840833,65.95948486204988,128.53404622572972,124.91578526780302,119.07197947160245,68.4837500677888,4603.63688316114,3.4296831205267035,63.66039784121749,0.24839236782787946,0.2196873217334735,0.15220003175030788,12.217744479257222,0.6715194925622265,0.19929949005767572,0.18261634187745343,0.15316064017159597,0.08343430692926417,0.038257880751135315,0.028665307707387237,0.019735571198862763,0.022587442632966442,0.026555686161435884,0.12653388413302416,0.12826821839280902,0.062490021653950505,0.026761529480882465,0.01994624396263085,0.01572801561778402,0.02628377153368419,0.03897513779513354,0.1353201278912023,0.061888051150467596,0.06005524884303803,0.057513683300300183,0.05986306702562154,0.05750729415217057,0.05620854946192849,0.05751056389268396,0.05817278030470674,0.05992522967860029,0.05812692877107066,0.055671898602264853,0.051841566715334436,0.0496021515042911,0.04211848592523284,0.07867437278108644,0.04773509208791949,0.03416754811855373,0.04149975330371575,0.04442333352976832,0.046338800139027865,0.04592668129305534,0.045695939087515396,0.04660368670383697,0.051518350986424336,0.05377503568902979,0.056516130569533175,0.06050175633923761,0.0687662509861838,0.07712727814472367,0.09676804566031019,0.18263631736116456,129.68366312863205,118.33990215433055,66.87591848231146,0.14220063909521244,130.8373970820986,118.55668700269878,67.44969380398351,0.14289592874461207,119.30192077336054,115.69365771063443,62.39408858095162,0.16090062334032482,121.07921859666044,115.11395902586688,62.800552150711525,0.1628029358210822,0.11441038739889314,0.26510141093474426,0.28621601897463966,0.2656943684242535,0.06386836343732895,0.004253329684364167,0.00037629994526546244,7.221918141458371e-05,0.0,7.60201909627197e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.07356931188423645,0.0896167473252771,0.04971148110375616,0.0952509236453202,0.12187999105218596,0.12723003819658252,0.05705734779094827,0.0882207560421798,0.14715606238454434,0.15030734057496922,48.42552568407481
1,blockbuster,686.2426035502958,948.7278106508876,0.7208332503531533,0.703560899408284,111.50913263185772,69.44291938854664,113.0157646391183,66.63653207355071,92.52333529624612,87.60823731184078,85.54037118613486,49.77549231423038,2252.6060537130206,3.1847461070534746,65.04804894715629,0.46029874951528227,0.12346644661587013,0.14972275954026443,12.631586284661793,0.6471390776415077,0.22080259270568273,0.23503889275725776,0.14594634468033468,0.055176955003004804,0.020695071248613167,0.015833025147928993,0.013862113275471523,0.017573339699288093,0.030331402840698966,0.11869486972425111,0.17112795135678624,0.07632319884892752,0.02612340802977071,0.013742300180288462,0.01088863575952293,0.01641710270085984,0.032225388746995196,0.15979906793176776,0.06268996740939349,0.06167403903938609,0.059175209180843194,0.05799486510147005,0.05783433180588942,0.05503881330320821,0.052612214398807325,0.05437519141202848,0.05214506070289386,0.052485719940366125,0.05330987512712648,0.048437265249399036,0.054443269086307325,0.04019742886695636,0.0777876814441568,0.15451483190412352,0.07898454835428995,0.07171838523368158,0.06637139856462648,0.060204861432137574,0.05421113685743343,0.05063281538923817,0.04741727388822115,0.04813236033422707,0.046640700842501846,0.045119065504807696,0.0451587925295858,0.04580173831014238,0.04566603440504808,0.047474607208071375,0.09195144924186391,98.55054433247041,112.18582026916143,48.08534168376439,0.14148202027089496,98.06096436991494,112.24679691833857,48.01495771630018,0.14670973557692307,80.0023648414386,114.58122190215884,45.5203902720406,0.15474326229659763,78.39915908723188,112.59716724644046,44.9167565160187,0.15595602001664202,0.13742786178683614,0.25571626853678137,0.2717145153042589,0.2710387902695595,0.05489809335963181,0.007031192928628826,0.0011505588428665351,0.0005296223244941193,0.00023741690408357073,3.652567755131857e-05,3.652567755131857e-05,0.00012783987142961503,0.0,0.0,0.0,5.478851632697786e-05,0.0742259730954142,0.08353365384615384,0.05369793592825444,0.09298146264792899,0.12666420118343194,0.11758621486686391,0.060619105954142015,0.08192579280695267,0.17173198271079881,0.13703367696005916,47.152393228203586
2,horreur,546.6182048040455,794.0379266750948,0.6859569870836465,0.459107811630847,95.03846105355579,68.4245336417484,103.99741825700526,66.79026920166723,85.64614173837136,74.44856715710557,70.25005466892244,43.075665059705514,4492.721167619906,2.936057128474898,62.20169291187329,0.5544398150318296,0.11859882093753281,0.12040502111770109,10.120923327848839,0.6885054767535826,0.2710737036747616,0.2900383873323424,0.14194927384368086,0.06473403332658423,0.02987410476626699,0.021869220564850664,0.01833390767595409,0.025991273438734593,0.033273149531348765,0.08186025896807839,0.10601208634985382,0.06033392712078263,0.025474422951564477,0.01658472188956819,0.011557346348816767,0.02214640582406566,0.04996748006750751,0.19928775213461006,0.07118026405459861,0.0681040844633968,0.062109463736320716,0.058982376503733405,0.0556452542581088,0.05363807726448917,0.0477666071181653,0.04717473585897993,0.04301659045116941,0.042932117331947295,0.044087715004247,0.0437800314574115,0.04394772381306297,0.04107197256365558,0.07727523398610343,0.20854051978187224,0.11627085380698877,0.08491101367434419,0.06839743516538599,0.05708469241367731,0.0492701090391909,0.04294239917084782,0.03903460593048751,0.03627264936714799,0.034924088778296856,0.034183989282504344,0.03621620535096989,0.037462121165356355,0.038887014280529,0.042369586930112196,0.07323271586228863,83.64550418588516,103.58527691596377,40.31584480255051,0.11800811806159134,83.34180605728014,102.9507336718997,40.263971177380604,0.11882441505017383,71.46828316979101,104.07207071374249,39.5483556149252,0.12065384933529551,70.4042201759541,105.0347883414981,40.327291843155884,0.12413370202374367,0.16848106007398042,0.26215838678965525,0.2355316757971625,0.23214480810351015,0.0913947027516349,0.009243651574035054,0.0009169515069220084,9.364611134522638e-05,3.12153704484088e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.9019213060511e-06,0.06951927445480405,0.0827346589562263,0.0520105952710177,0.09571084120180151,0.12637749634560683,0.11840727718078382,0.058411647637484194,0.08091486992335652,0.18104987259007585,0.13486346643884323,43.12640087643707
3,comédie,565.5957193816885,815.1676575505351,0.689570235115739,0.4972297051129608,158.9817112860131,70.6156834623114,101.3700699278371,69.30317772254027,142.94690889233493,128.72994955422038,120.07690891933507,64.96462694228713,907.3583290461397,3.266206967206971,69.86723260031592,0.2535297693852889,0.27304257790702025,0.14882644490027683,12.593046217446553,0.6672567270803046,0.22304169989010708,0.2635759133646236,0.19226553210463734,0.08436896543015197,0.030105391240431777,0.01692803889761073,0.01288346189664462,0.01884106648521106,0.02149729326137039,0.09506526770121136,0.09525477786976999,0.04544482871836913,0.02480736187040168,0.015720453613861846,0.0133260393539592,0.026212404230687054,0.043703203961058264,0.20093698762401532,0.07551669053883955,0.06634100552262931,0.06337784303354452,0.06290204459790243,0.05861621180839403,0.05617496885102371,0.05217157787998848,0.048867932114391346,0.04383494482596054,0.04164359402288013,0.03915648398019471,0.03952877303224398,0.03953265576810531,0.040009560964904135,0.07138872543498254,0.06167027386133509,0.04690301375780321,0.04438357177444077,0.04137387088589663,0.03974653282573759,0.03636189391581822,0.037004559275369726,0.038405864048797936,0.04147654566271552,0.044908539435242645,0.04880760455953664,0.05704765909492048,0.06650364498179251,0.07764441164722057,0.09975256449260553,0.21800944978076695,139.73562611184138,102.48901613940806,63.56852228758509,0.14355113134939804,140.44935693185195,102.15985840424347,63.42307953679194,0.14481087955651753,124.24810587807019,100.67901154108762,58.83516095786317,0.15283420848506243,123.15285242468508,99.7760396587721,58.39113131066699,0.1541095602101293,0.124906416523539,0.268503838757505,0.2728050087344578,0.2583491140764228,0.06886275891428487,0.005695747273234392,0.0007670175129548891,0.00010275832709443489,7.33988050674535e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06737236177170036,0.08800355092523782,0.04928157048900119,0.09924301891349584,0.12490739493534483,0.13225512782401902,0.05462915010032699,0.08637381790651011,0.15251183254681927,0.14542217458754458,52.17441862743618
4,art_et_essai,730.7094827586207,995.1568965517241,0.734282405681386,0.7737262793103448,140.33326968636243,65.78507920780208,103.76659487468405,59.82996919245239,124.38285767613615,114.45284338889807,106.45925488637369,53.51513311217474,2280.01626267918,3.0883113161114784,63.15158381600663,0.3143391784580858,0.20525279106056088,0.1267938942744814,12.007978363759298,0.6873014395313675,0.22307325440351064,0.21838342074690195,0.19404434993349273,0.08486276823898842,0.031282688009327854,0.021764755249023438,0.016419206816574623,0.023981554754849137,0.03581811312971444,0.11471428706728179,0.09542633582805765,0.046145182642443425,0.023378095955684266,0.01494231388486665,0.012301951441271552,0.0233587725409146,0.04317620376060749,0.14749492776804957,0.09220391635237069,0.07934732108280576,0.06968700803559402,0.06575519956391433,0.06252695280930091,0.05939905890103044,0.05432040773589036,0.053657676433694776,0.04867816793507543,0.04638160179401266,0.04038537124107624,0.03707500326222387,0.036938502870757006,0.0352166932204674,0.07093219099373653,0.06098378937819909,0.06667369974070582,0.0644909694277007,0.056709250088395745,0.0506030510211813,0.04884554106613685,0.04713612260489628,0.04657354683711611,0.04785987590921336,0.047307876060748925,0.05232083550814925,0.05673638705549569,0.06314839330212824,0.06752389052818561,0.08452418097134294,0.1385625905004041,123.46702344170932,103.05673270389951,50.33831340776195,0.11501570076778017,124.82244904616783,102.26084105392982,50.47342668605644,0.11447638149919181,108.84133353397765,104.39485268428407,48.43808977886949,0.13764737885573813,108.52509513065733,104.9687285850788,48.762799234405435,0.1400361159752155,0.16530970625798214,0.2683455725840784,0.2393119412515964,0.22039165602383995,0.09537037037037036,0.010009578544061303,0.0009924435930183057,0.0002208386547467007,2.660706683695189e-05,5.321413367390378e-06,0.0,1.5964240102171135e-05,0.0,0.0,0.0,0.0,0.06966700060614224,0.0861010321255388,0.04877235149515086,0.0974712503367457,0.12640465045797414,0.13347988786368534,0.059070666082974135,0.08715525660021552,0.14154873551993535,0.15032916891163794,45.172155709102235
